"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033198","response to ATP","4/394","33/18986",0.121212121212121,5.8409475465313,4.05171343844565,0.00464464174294977,0.0355529267593244,0.0255240900578585,"PTGS2/IL1B/P2RX5/NT5E",4
"GO:0048710","regulation of astrocyte differentiation","4/394","33/18986",0.121212121212121,5.8409475465313,4.05171343844565,0.00464464174294977,0.0355529267593244,0.0255240900578585,"IL6/BMP2/SERPINE2/BIN1",4
"GO:1905207","regulation of cardiocyte differentiation","4/394","33/18986",0.121212121212121,5.8409475465313,4.05171343844565,0.00464464174294977,0.0355529267593244,0.0255240900578585,"BMP2/MEF2C/PRICKLE1/EGFR",4
"GO:0045137","development of primary sexual characteristics","12/394","241/18986",0.0497925311203319,2.39939339048381,3.18270197447305,0.00467156859416774,0.0356944943305271,0.0256257239813077,"SFRP2/HOXA9/PDGFRA/PTX3/SFRP1/MMP2/FST/INHBA/AKR1C3/TLR3/MMP14/FOXC1",12
"GO:2001233","regulation of apoptotic signaling pathway","17/394","403/18986",0.0421836228287841,2.0327367081911,3.05052494034446,0.00471308557791657,0.0359124217558953,0.0257821780270978,"PTGS2/VNN1/SFRP2/CSF2/MIR221/IL1B/FGF2/GSTP1/SFRP1/MMP2/SNAI2/INHBA/CAV1/ACSL5/CTSS/SERPINE1/PPARG",17
"GO:0106106","cold-induced thermogenesis","9/394","153/18986",0.0588235294117647,2.83457748581666,3.3167472519854,0.00472554191307198,0.0359124217558953,0.0257821780270978,"PLCL2/IL18R1/LAMA4/IGF2BP2/CAV1/IL15/GPR3/DIO2/MFAP2",9
"GO:2000377","regulation of reactive oxygen species metabolic process","9/394","153/18986",0.0588235294117647,2.83457748581666,3.3167472519854,0.00472554191307198,0.0359124217558953,0.0257821780270978,"SNCA/PDGFRB/CD177/GSTP1/AKR1C1/AKR1C3/SIRPA/EGFR/TGFBR2",9
"GO:0002688","regulation of leukocyte chemotaxis","8/394","126/18986",0.0634920634920635,3.05954395294497,3.37657071387732,0.00480686333510667,0.0362013708284579,0.0259896197997583,"IL6/PTN/GREM1/DPP4/RIN3/SERPINE1/MPP1/LYN",8
"GO:0043534","blood vessel endothelial cell migration","10/394","182/18986",0.0549450549450549,2.64768226697161,3.25142991150867,0.00481617067839714,0.0362013708284579,0.0259896197997583,"PTGS2/GREM1/MIR221/ETS1/FGF2/MEF2C/AKT3/STAT5A/SRPX2/PPARG",10
"GO:0001657","ureteric bud development","7/394","100/18986",0.07,3.37314720812183,3.46373806456119,0.00482006894508747,0.0362013708284579,0.0259896197997583,"GREM1/BMP2/FGF2/ADAMTS16/SIM1/SFRP1/FOXC1",7
"GO:0034375","high-density lipoprotein particle remodeling","3/394","17/18986",0.176470588235294,8.50373245744998,4.50577955184004,0.0048576372857463,0.0362013708284579,0.0259896197997583,"CETP/LIPG/PLTP",3
"GO:0038083","peptidyl-tyrosine autophosphorylation","3/394","17/18986",0.176470588235294,8.50373245744998,4.50577955184004,0.0048576372857463,0.0362013708284579,0.0259896197997583,"GREM1/CAV1/EGFR",3
"GO:0045198","establishment of epithelial cell apical/basal polarity","3/394","17/18986",0.176470588235294,8.50373245744998,4.50577955184004,0.0048576372857463,0.0362013708284579,0.0259896197997583,"LAMA1/TCF15/MSN",3
"GO:0050872","white fat cell differentiation","3/394","17/18986",0.176470588235294,8.50373245744998,4.50577955184004,0.0048576372857463,0.0362013708284579,0.0259896197997583,"PDGFRA/SNAI2/PPARG",3
"GO:0055091","phospholipid homeostasis","3/394","17/18986",0.176470588235294,8.50373245744998,4.50577955184004,0.0048576372857463,0.0362013708284579,0.0259896197997583,"CETP/LIPG/RCN3",3
"GO:0061548","ganglion development","3/394","17/18986",0.176470588235294,8.50373245744998,4.50577955184004,0.0048576372857463,0.0362013708284579,0.0259896197997583,"RGS4/NRP2/SEMA3A",3
"GO:0071360","cellular response to exogenous dsRNA","3/394","17/18986",0.176470588235294,8.50373245744998,4.50577955184004,0.0048576372857463,0.0362013708284579,0.0259896197997583,"CAV1/TLR3/IFIT1",3
"GO:0072109","glomerular mesangium development","3/394","17/18986",0.176470588235294,8.50373245744998,4.50577955184004,0.0048576372857463,0.0362013708284579,0.0259896197997583,"SERPINB7/ITGB3/PDGFRB",3
"GO:0009123","nucleoside monophosphate metabolic process","6/394","76/18986",0.0789473684210526,3.80430136254341,3.56595674600893,0.00495524265029592,0.0366736262709773,0.0263286605354698,"CDA/AK5/GDA/NT5E/MPP1/DPYD",6
"GO:0045806","negative regulation of endocytosis","6/394","76/18986",0.0789473684210526,3.80430136254341,3.56595674600893,0.00495524265029592,0.0366736262709773,0.0263286605354698,"ITGB3/SYT11/RIN3/CAV1/PCSK9/SIRPA",6
"GO:0072678","T cell migration","6/394","76/18986",0.0789473684210526,3.80430136254341,3.56595674600893,0.00495524265029592,0.0366736262709773,0.0263286605354698,"CCL26/S1PR1/CCL20/ITGB3/MSN/GNAI1",6
"GO:0010563","negative regulation of phosphorus metabolic process","14/394","306/18986",0.0457516339869281,2.2046713778574,3.09265322243284,0.00496432503030238,0.0366736262709773,0.0263286605354698,"SNCA/SFRP2/CDA/BMP2/IL1B/GSTP1/SFRP1/INHBA/CAV1/PRR5L/UCHL1/LYN/IGFBP3/SIRPA",14
"GO:0045936","negative regulation of phosphate metabolic process","14/394","306/18986",0.0457516339869281,2.2046713778574,3.09265322243284,0.00496432503030238,0.0366736262709773,0.0263286605354698,"SNCA/SFRP2/CDA/BMP2/IL1B/GSTP1/SFRP1/INHBA/CAV1/PRR5L/UCHL1/LYN/IGFBP3/SIRPA",14
"GO:0034612","response to tumor necrosis factor","12/394","243/18986",0.0493827160493827,2.37964529673497,3.15094908230324,0.00498483350218395,0.0367609759838757,0.0263913704764443,"PTGS2/VCAM1/TNFSF18/CD70/CHI3L1/CASP1/GSTP1/TNFRSF1B/SFRP1/GBP1/CD14/BIRC3",12
"GO:0072163","mesonephric epithelium development","7/394","101/18986",0.0693069306930693,3.33974971101171,3.43211594494159,0.00508910583015453,0.0373548016250916,0.0268176886596888,"GREM1/BMP2/FGF2/ADAMTS16/SIM1/SFRP1/FOXC1",7
"GO:0072164","mesonephric tubule development","7/394","101/18986",0.0693069306930693,3.33974971101171,3.43211594494159,0.00508910583015453,0.0373548016250916,0.0268176886596888,"GREM1/BMP2/FGF2/ADAMTS16/SIM1/SFRP1/FOXC1",7
"GO:0006898","receptor-mediated endocytosis","13/394","275/18986",0.0472727272727273,2.27796954314721,3.1076257226946,0.0051006556435868,0.0373548016250916,0.0268176886596888,"SNCA/SGIP1/MARCO/GREM1/ITGB3/DPP4/RIN3/CAV1/SERPINE1/CAV2/PCSK9/CD14/C3",13
"GO:0097305","response to alcohol","13/394","275/18986",0.0472727272727273,2.27796954314721,3.1076257226946,0.0051006556435868,0.0373548016250916,0.0268176886596888,"VCAM1/RGS4/CDA/PTGFR/GRIN2A/FGF2/SFRP1/FOSL1/INHBA/CD14/AKR1C3/GNAI1/TGFBR2",13
"GO:0001738","morphogenesis of a polarized epithelium","5/394","54/18986",0.0925925925925926,4.46183493137808,3.70847490175259,0.00515468183429894,0.0374117587478847,0.0268585792097538,"FOXF2/LAMA1/TCF15/VANGL2/MSN",5
"GO:0002548","monocyte chemotaxis","5/394","54/18986",0.0925925925925926,4.46183493137808,3.70847490175259,0.00515468183429894,0.0374117587478847,0.0268585792097538,"IL6/CCL26/GREM1/SERPINE1/LYN",5
"GO:0007435","salivary gland morphogenesis","4/394","34/18986",0.117647058823529,5.66915497163332,3.96680251203379,0.0051791378753273,0.0374117587478847,0.0268585792097538,"LAMA1/SNAI2/TGM2/EGFR",4
"GO:0035456","response to interferon-beta","4/394","34/18986",0.117647058823529,5.66915497163332,3.96680251203379,0.0051791378753273,0.0374117587478847,0.0268585792097538,"IFI16/CAMK2A/XAF1/TLR3",4
"GO:0045671","negative regulation of osteoclast differentiation","4/394","34/18986",0.117647058823529,5.66915497163332,3.96680251203379,0.0051791378753273,0.0374117587478847,0.0268585792097538,"SFRP1/UBASH3B/TLR3/FBN1",4
"GO:0045939","negative regulation of steroid metabolic process","4/394","34/18986",0.117647058823529,5.66915497163332,3.96680251203379,0.0051791378753273,0.0374117587478847,0.0268585792097538,"CH25H/BMP2/DKK3/SNAI2",4
"GO:0070570","regulation of neuron projection regeneration","4/394","34/18986",0.117647058823529,5.66915497163332,3.96680251203379,0.0051791378753273,0.0374117587478847,0.0268585792097538,"PTN/SPP1/MIR221/PRRX1",4
"GO:0090162","establishment of epithelial cell polarity","4/394","34/18986",0.117647058823529,5.66915497163332,3.96680251203379,0.0051791378753273,0.0374117587478847,0.0268585792097538,"LAMA1/TCF15/MSN/FERMT1",4
"GO:0071695","anatomical structure maturation","13/394","276/18986",0.0471014492753623,2.26971603030972,3.09324704148112,0.00525529637882572,0.0377702205892133,0.0271159254581319,"GREM1/BMP2/S1PR1/PDE3A/AKR1B1/MMP2/RECK/P2RX5/AXL/IL15/FERMT1/PPARG/C3",13
"GO:0032371","regulation of sterol transport","6/394","77/18986",0.0779220779220779,3.75489485134155,3.52619613712806,0.0052822987452904,0.0377702205892133,0.0271159254581319,"CETP/LIPG/CAV1/PLTP/PCSK9/PPARG",6
"GO:0032374","regulation of cholesterol transport","6/394","77/18986",0.0779220779220779,3.75489485134155,3.52619613712806,0.0052822987452904,0.0377702205892133,0.0271159254581319,"CETP/LIPG/CAV1/PLTP/PCSK9/PPARG",6
"GO:0033135","regulation of peptidyl-serine phosphorylation","6/394","77/18986",0.0779220779220779,3.75489485134155,3.52619613712806,0.0052822987452904,0.0377702205892133,0.0271159254581319,"PTGS2/SNCA/SFRP2/IL6/CAV1/EGFR",6
"GO:0045669","positive regulation of osteoblast differentiation","6/394","77/18986",0.0779220779220779,3.75489485134155,3.52619613712806,0.0052822987452904,0.0377702205892133,0.0271159254581319,"SFRP2/IL6/BMP2/TMEM119/FGF2/MEF2C",6
"GO:0051966","regulation of synaptic transmission, glutamatergic","6/394","77/18986",0.0779220779220779,3.75489485134155,3.52619613712806,0.0052822987452904,0.0377702205892133,0.0271159254581319,"PTGS2/GRIN2A/MEF2C/GRIN2D/SERPINE2/EGFR",6
"GO:0008037","cell recognition","9/394","156/18986",0.0576923076923077,2.78006638032019,3.24985282232781,0.00535847267420278,0.0381344513159114,0.0273774132938034,"ROBO4/PTX3/CNTNAP3/DOCK2/MYPN/MSN/NEXN/LY6K/ROBO3",9
"GO:0043535","regulation of blood vessel endothelial cell migration","9/394","156/18986",0.0576923076923077,2.78006638032019,3.24985282232781,0.00535847267420278,0.0381344513159114,0.0273774132938034,"PTGS2/MIR221/ETS1/FGF2/MEF2C/AKT3/STAT5A/SRPX2/PPARG",9
"GO:0035282","segmentation","7/394","102/18986",0.0686274509803922,3.30700706678611,3.40088832428469,0.00536927308865656,0.0381344513159114,0.0273774132938034,"SFRP2/MEOX1/TCF15/SFRP1/DLL3/NRP2/FOXC1",7
"GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","7/394","102/18986",0.0686274509803922,3.30700706678611,3.40088832428469,0.00536927308865656,0.0381344513159114,0.0273774132938034,"SFRP2/CSF2/MIR221/IL1B/GSTP1/SNAI2/SERPINE1",7
"GO:0043270","positive regulation of monoatomic ion transport","11/394","215/18986",0.0511627906976744,2.46542320859403,3.14578434465071,0.00542985516599571,0.0385001288403012,0.0276399398117422,"SNCA/STAC/KCNJ2/PDGFRB/CAMK2A/FHL1/CAV1/P2RX5/FXYD5/JPH2/CTSS",11
"GO:0042742","defense response to bacterium","15/394","342/18986",0.043859649122807,2.11350075696856,3.02499303338296,0.005445269961999,0.0385448624567588,0.0276720548852158,"CXCL6/IL6/IFNE/TSLP/CCL20/IL1B/IL7R/NLRP1/CASP1/SLC9A9/EMILIN2/SYT11/SERPINE1/GBP1/TLR3",15
"GO:0035710","CD4-positive, alpha-beta T cell activation","8/394","129/18986",0.062015503875969,2.98839176799276,3.29876112126674,0.00553150109014738,0.0390898900076692,0.0280633400355953,"IL6/TOX/RUNX3/IL18R1/HLX/STAT5A/CD274/TGFBR2",8
"GO:0002697","regulation of immune effector process","17/394","410/18986",0.0414634146341463,1.99803144731955,2.97406467976565,0.00557683585301735,0.0393445769430374,0.0282461843994054,"CXCL6/IL6/IL1B/IL7R/CFH/CD177/TNFRSF1B/IL18R1/SVEP1/HLX/AXL/STAT5A/CD274/LYN/TLR3/ADORA2B/C3",17
"GO:0031032","actomyosin structure organization","11/394","216/18986",0.0509259259259259,2.45400921225794,3.12861594012273,0.00561812781304505,0.0395352304320903,0.0283830579923271,"PDGFRA/ACTC1/S1PR1/TMEFF2/PDGFRB/ZEB2/MYPN/ARHGAP28/SFRP1/FAM171A1/FLNC",11
"GO:0035924","cellular response to vascular endothelial growth factor stimulus","6/394","78/18986",0.0769230769230769,3.70675517376025,3.48709545962905,0.00562489005764698,0.0395352304320903,0.0283830579923271,"VCAM1/PDGFRA/PDGFRB/GAS1/NRP2/FOXC1",6
"GO:0150115","cell-substrate junction organization","7/394","103/18986",0.0679611650485437,3.27490020206003,3.37004594160297,0.00566085033086128,0.0395352304320903,0.0283830579923271,"GREM1/TEK/ITGB3/SFRP1/PRICKLE1/CDH11/MMP14",7
"GO:2000177","regulation of neural precursor cell proliferation","7/394","103/18986",0.0679611650485437,3.27490020206003,3.37004594160297,0.00566085033086128,0.0395352304320903,0.0283830579923271,"TOX/PTN/DMRTA2/LIMS2/FGF2/HAPLN3/LYN",7
"GO:0006213","pyrimidine nucleoside metabolic process","3/394","18/18986",0.166666666666667,8.03130287648054,4.34461846970655,0.00574041293186314,0.0395352304320903,0.0283830579923271,"CDA/APOBEC3C/DPYD",3
"GO:0009125","nucleoside monophosphate catabolic process","3/394","18/18986",0.166666666666667,8.03130287648054,4.34461846970655,0.00574041293186314,0.0395352304320903,0.0283830579923271,"GDA/NT5E/DPYD",3
"GO:0010715","regulation of extracellular matrix disassembly","3/394","18/18986",0.166666666666667,8.03130287648054,4.34461846970655,0.00574041293186314,0.0395352304320903,0.0283830579923271,"IL6/FAP/DPP4",3
"GO:0016264","gap junction assembly","3/394","18/18986",0.166666666666667,8.03130287648054,4.34461846970655,0.00574041293186314,0.0395352304320903,0.0283830579923271,"IL1B/CAV1/GJC1",3
"GO:0042339","keratan sulfate metabolic process","3/394","18/18986",0.166666666666667,8.03130287648054,4.34461846970655,0.00574041293186314,0.0395352304320903,0.0283830579923271,"CHST2/CHST6/ST3GAL6",3
"GO:0042574","retinal metabolic process","3/394","18/18986",0.166666666666667,8.03130287648054,4.34461846970655,0.00574041293186314,0.0395352304320903,0.0283830579923271,"CYP27C1/AKR1C1/AKR1C3",3
"GO:0045019","negative regulation of nitric oxide biosynthetic process","3/394","18/18986",0.166666666666667,8.03130287648054,4.34461846970655,0.00574041293186314,0.0395352304320903,0.0283830579923271,"PTGIS/CAV1/SIRPA",3
"GO:1904406","negative regulation of nitric oxide metabolic process","3/394","18/18986",0.166666666666667,8.03130287648054,4.34461846970655,0.00574041293186314,0.0395352304320903,0.0283830579923271,"PTGIS/CAV1/SIRPA",3
"GO:0001893","maternal placenta development","4/394","35/18986",0.114285714285714,5.50717911530094,3.88519776239808,0.00575329599484233,0.0395352304320903,0.0283830579923271,"PTGS2/PTN/SPP1/PRDM1",4
"GO:0017145","stem cell division","4/394","35/18986",0.114285714285714,5.50717911530094,3.88519776239808,0.00575329599484233,0.0395352304320903,0.0283830579923271,"SFRP2/EVI2B/LBH/ETV5",4
"GO:0048333","mesodermal cell differentiation","4/394","35/18986",0.114285714285714,5.50717911530094,3.88519776239808,0.00575329599484233,0.0395352304320903,0.0283830579923271,"SFRP2/ITGB3/HMGA2/INHBA",4
"GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis","4/394","35/18986",0.114285714285714,5.50717911530094,3.88519776239808,0.00575329599484233,0.0395352304320903,0.0283830579923271,"PTGS2/FGF2/AKT3/SRPX2",4
"GO:0001937","negative regulation of endothelial cell proliferation","6/394","79/18986",0.0759493670886076,3.65983422219366,3.44863442668227,0.00598343489782323,0.0410500484967354,0.0294705733174369,"MEF2C/CAV1/CAV2/SPARC/PPARG/PTPRM",6
"GO:0045216","cell-cell junction organization","11/394","218/18986",0.0504587155963303,2.43149536627393,3.0945645936737,0.00601010104732685,0.041103482541446,0.0295089345859362,"CLDN10/IL1B/LIMS2/CD177/SNAI2/CAV1/SVEP1/CLDN11/UGT8/CDH11/GJC1",11
"GO:0048260","positive regulation of receptor-mediated endocytosis","5/394","56/18986",0.0892857142857143,4.30248368382886,3.60287955194608,0.00602035416387822,0.041103482541446,0.0295089345859362,"SGIP1/GREM1/SERPINE1/PCSK9/C3",5
"GO:0085029","extracellular matrix assembly","5/394","56/18986",0.0892857142857143,4.30248368382886,3.60287955194608,0.00602035416387822,0.041103482541446,0.0295089345859362,"COL1A2/PPARG/PRICKLE1/LOX/ANTXR1",5
"GO:0001823","mesonephros development","7/394","105/18986",0.0666666666666667,3.21252115059222,3.30948137055496,0.00627935658928164,0.0427339492643556,0.0306794761774515,"GREM1/BMP2/FGF2/ADAMTS16/SIM1/SFRP1/FOXC1",7
"GO:0061326","renal tubule development","7/394","105/18986",0.0666666666666667,3.21252115059222,3.30948137055496,0.00627935658928164,0.0427339492643556,0.0306794761774515,"GREM1/BMP2/FGF2/ADAMTS16/MEF2C/COL4A1/PRICKLE1",7
"GO:0016525","negative regulation of angiogenesis","9/394","160/18986",0.05625,2.71056472081218,3.16308477105496,0.00630222456909297,0.0427892998600667,0.0307192133726268,"MIR221/TEK/SERPINE1/ZNF354C/SPARC/PPARG/COL4A2/PTPRM/FOXC1",9
"GO:0098773","skin epidermis development","8/394","132/18986",0.0606060606060606,2.92047377326565,3.22317548471007,0.00633661361269007,0.0427892998600667,0.0307192133726268,"FOXE1/GLI2/FOXQ1/FST/INHBA/FERMT1/CYP26B1/EGFR",8
"GO:0045685","regulation of glial cell differentiation","6/394","80/18986",0.075,3.61408629441624,3.41079362922081,0.00635835070887181,0.0427892998600667,0.0307192133726268,"IL6/PTN/BMP2/TNFRSF1B/SERPINE2/BIN1",6
"GO:0070588","calcium ion transmembrane transport","15/394","348/18986",0.0431034482758621,2.07706108874497,2.95202928076648,0.0063599090362198,0.0427892998600667,0.0307192133726268,"SNCA/TRPC4/STAC/ITGB3/GRIN2A/FGF2/CACNA1A/CAV1/P2RX5/NALCN/UBASH3B/JPH2/LYN/GRIN2D/BIN1",15
"GO:0030224","monocyte differentiation","4/394","36/18986",0.111111111111111,5.35420191765369,3.80667293440075,0.00636835788137067,0.0427892998600667,0.0307192133726268,"IL31RA/CSF2/IFI16/PPARG",4
"GO:0034405","response to fluid shear stress","4/394","36/18986",0.111111111111111,5.35420191765369,3.80667293440075,0.00636835788137067,0.0427892998600667,0.0307192133726268,"PTGS2/CSF2/MEF2C/MMP2",4
"GO:0051968","positive regulation of synaptic transmission, glutamatergic","4/394","36/18986",0.111111111111111,5.35420191765369,3.80667293440075,0.00636835788137067,0.0427892998600667,0.0307192133726268,"PTGS2/GRIN2A/GRIN2D/EGFR",4
"GO:2000515","negative regulation of CD4-positive, alpha-beta T cell activation","4/394","36/18986",0.111111111111111,5.35420191765369,3.80667293440075,0.00636835788137067,0.0427892998600667,0.0307192133726268,"RUNX3/HLX/STAT5A/CD274",4
"GO:0045444","fat cell differentiation","12/394","251/18986",0.047808764940239,2.30380002831314,3.02699256658307,0.00640940881880723,0.0429968740570698,0.030868234648255,"PTGS2/SFRP2/IL6/PDGFRA/BMP2/NEGR1/HMGA2/SFRP1/SNAI2/WNT5B/TGFB1I1/PPARG",12
"GO:0009952","anterior/posterior pattern specification","11/394","220/18986",0.05,2.40939086294416,3.0608869682144,0.00642327524343561,0.0430217153567451,0.0308860686672195,"SFRP2/HOXA9/MEOX1/TCF15/BMP2/EN1/HOXA3/SFRP1/DLL3/PRICKLE1/FOXC1",11
"GO:0002886","regulation of myeloid leukocyte mediated immunity","5/394","57/18986",0.087719298245614,4.22700151393713,3.55191952629161,0.00648940061209116,0.0433412032635284,0.0311154348220887,"CXCL6/CD177/LYN/ADORA2B/C3",5
"GO:0043086","negative regulation of catalytic activity","19/394","486/18986",0.0390946502057613,1.88388585991519,2.87355036192982,0.00649145354809285,0.0433412032635284,0.0311154348220887,"PTGS2/SERPINB7/NGF/SNCA/BMP2/IFI16/IL1B/PTX3/CAMK2A/GSTP1/RECK/CAV1/SERPINE1/UCHL1/LYN/RARRES1/SERPINE2/IFIT1/BIN1",19
"GO:0042632","cholesterol homeostasis","7/394","106/18986",0.0660377358490566,3.18221434728474,3.27974214595568,0.00660684769498443,0.0439731938143523,0.0315691522851866,"CETP/NEGR1/LIPG/CAV1/PCSK9/AKR1C1/MALL",7
"GO:0051346","negative regulation of hydrolase activity","12/394","252/18986",0.0476190476190476,2.29465796470873,3.01182973175191,0.00660804501855888,0.0439731938143523,0.0315691522851866,"PTGS2/SERPINB7/NGF/SNCA/IFI16/PTX3/CAMK2A/RECK/SERPINE1/RARRES1/SERPINE2/BIN1",12
"GO:0046632","alpha-beta T cell differentiation","8/394","133/18986",0.0601503759398496,2.8985153238426,3.19845356408347,0.00662380626890479,0.0439731938143523,0.0315691522851866,"IL6/TOX/RUNX3/IL18R1/PRDM1/HLX/STAT5A/TGFBR2",8
"GO:0042113","B cell activation","13/394","284/18986",0.0457746478873239,2.20578036748409,2.98039419194317,0.00663234424412263,0.0439731938143523,0.0315691522851866,"IL6/VCAM1/IFNE/CD70/IL7R/PLCL2/SFRP1/MEF2C/INHBA/LYN/MMP14/C3/CMTM7",13
"GO:0002819","regulation of adaptive immune response","11/394","221/18986",0.0497737556561086,2.39848864184487,3.04418577516897,0.00663805122782214,0.0439731938143523,0.0315691522851866,"IL6/IL1B/IL7R/TNFRSF1B/MEF2C/IL18R1/SVEP1/HLX/STAT5A/CD274/C3",11
"GO:0035743","CD4-positive, alpha-beta T cell cytokine production","3/394","19/18986",0.157894736842105,7.60860272508683,4.19543966453673,0.0067130636370061,0.0440564315898401,0.0316289101918182,"IL6/IL1B/IL18R1",3
"GO:0036342","post-anal tail morphogenesis","3/394","19/18986",0.157894736842105,7.60860272508683,4.19543966453673,0.0067130636370061,0.0440564315898401,0.0316289101918182,"SFRP2/TCF15/PRICKLE1",3
"GO:0045780","positive regulation of bone resorption","3/394","19/18986",0.157894736842105,7.60860272508683,4.19543966453673,0.0067130636370061,0.0440564315898401,0.0316289101918182,"SPP1/ITGB3/EGFR",3
"GO:0048339","paraxial mesoderm development","3/394","19/18986",0.157894736842105,7.60860272508683,4.19543966453673,0.0067130636370061,0.0440564315898401,0.0316289101918182,"TCF15/DLL3/FOXC1",3
"GO:0055003","cardiac myofibril assembly","3/394","19/18986",0.157894736842105,7.60860272508683,4.19543966453673,0.0067130636370061,0.0440564315898401,0.0316289101918182,"PDGFRA/ACTC1/PDGFRB",3
"GO:0071636","positive regulation of transforming growth factor beta production","3/394","19/18986",0.157894736842105,7.60860272508683,4.19543966453673,0.0067130636370061,0.0440564315898401,0.0316289101918182,"PTGS2/SERPINB7/FERMT1",3
"GO:0006809","nitric oxide biosynthetic process","6/394","81/18986",0.0740740740740741,3.56946794510246,3.37355448741375,0.00675005371611454,0.0442306151398031,0.0317539597171626,"PTGS2/IL1B/PTX3/PTGIS/CAV1/SIRPA",6
"GO:2000181","negative regulation of blood vessel morphogenesis","9/394","162/18986",0.0555555555555556,2.67710095882685,3.12069348089601,0.00681960742499524,0.0446173079289102,0.032031573474272,"MIR221/TEK/SERPINE1/ZNF354C/SPARC/PPARG/COL4A2/PTPRM/FOXC1",9
"GO:0055092","sterol homeostasis","7/394","107/18986",0.0654205607476635,3.15247402628208,3.25035406267231,0.00694687262076979,0.0453339166230458,0.0325460398350637,"CETP/NEGR1/LIPG/CAV1/PCSK9/AKR1C1/MALL",7
"GO:0001541","ovarian follicle development","5/394","58/18986",0.0862068965517241,4.15412217748994,3.5021157940092,0.00698348018206565,0.0453339166230458,0.0325460398350637,"PTX3/MMP2/INHBA/MMP14/FOXC1",5
"GO:0060986","endocrine hormone secretion","5/394","58/18986",0.0862068965517241,4.15412217748994,3.5021157940092,0.00698348018206565,0.0453339166230458,0.0325460398350637,"SPP1/IL1B/C1QTNF1/INHBA/PPARG",5
"GO:0061756","leukocyte adhesion to vascular endothelial cell","5/394","58/18986",0.0862068965517241,4.15412217748994,3.5021157940092,0.00698348018206565,0.0453339166230458,0.0325460398350637,"IL6/VCAM1/MIR221/ETS1/CHST2",5
"GO:0072132","mesenchyme morphogenesis","5/394","58/18986",0.0862068965517241,4.15412217748994,3.5021157940092,0.00698348018206565,0.0453339166230458,0.0325460398350637,"ACTC1/BMP2/SNAI2/FOXC1/TGFBR2",5
"GO:0007431","salivary gland development","4/394","37/18986",0.108108108108108,5.20949375771711,3.73102312031461,0.00702552546768676,0.0453339166230458,0.0325460398350637,"LAMA1/SNAI2/TGM2/EGFR",4
"GO:0034694","response to prostaglandin","4/394","37/18986",0.108108108108108,5.20949375771711,3.73102312031461,0.00702552546768676,0.0453339166230458,0.0325460398350637,"PTGFR/SFRP1/AKR1C3/GNAI1",4
"GO:0048730","epidermis morphogenesis","4/394","37/18986",0.108108108108108,5.20949375771711,3.73102312031461,0.00702552546768676,0.0453339166230458,0.0325460398350637,"FOXE1/GLI2/FOXQ1/FST",4
"GO:0060218","hematopoietic stem cell differentiation","4/394","37/18986",0.108108108108108,5.20949375771711,3.73102312031461,0.00702552546768676,0.0453339166230458,0.0325460398350637,"MEOX1/TCF15/SFRP1/FOXC1",4
"GO:0002224","toll-like receptor signaling pathway","6/394","82/18986",0.0731707317073171,3.52593784821097,3.33689920538765,0.00715895858073836,0.0459149570791901,0.032963179302379,"TNIP3/FOSL1/CTSS/CD274/TLR3/BIRC3",6
"GO:0003151","outflow tract morphogenesis","6/394","82/18986",0.0731707317073171,3.52593784821097,3.33689920538765,0.00715895858073836,0.0459149570791901,0.032963179302379,"SFRP2/MEF2C/NRP2/PRICKLE1/FOXC1/TGFBR2",6
"GO:0030500","regulation of bone mineralization","6/394","82/18986",0.0731707317073171,3.52593784821097,3.33689920538765,0.00715895858073836,0.0459149570791901,0.032963179302379,"PTN/GREM1/BMP2/S1PR1/TMEM119/MEF2C",6
"GO:0061333","renal tubule morphogenesis","6/394","82/18986",0.0731707317073171,3.52593784821097,3.33689920538765,0.00715895858073836,0.0459149570791901,0.032963179302379,"GREM1/BMP2/FGF2/ADAMTS16/MEF2C/COL4A1",6
"GO:0002244","hematopoietic progenitor cell differentiation","8/394","135/18986",0.0592592592592593,2.85557435608197,3.14969430941183,0.0072276402260891,0.0461815818363908,0.0331545940447014,"MEOX1/PDGFRA/TCF15/SFRP1/FST/INHBA/LYN/FOXC1",8
"GO:0046683","response to organophosphorus","8/394","135/18986",0.0592592592592593,2.85557435608197,3.14969430941183,0.0072276402260891,0.0461815818363908,0.0331545940447014,"PTGS2/TEK/IL1B/PDE3A/FOSL1/P2RX5/NT5E/AKR1C1",8
"GO:1901617","organic hydroxy compound biosynthetic process","12/394","255/18986",0.0470588235294118,2.26766198865333,2.96676695217777,0.00723325980569976,0.0461815818363908,0.0331545940447014,"SNCA/CH25H/BMP2/ZEB2/DKK3/SNAI2/INHBA/PLTP/AKR1C3/CYP27A1/GNAI1/OSBPL3",12
"GO:0010976","positive regulation of neuron projection development","9/394","164/18986",0.0548780487804878,2.64445338615823,3.07893813847478,0.00736895891737428,0.0469064708229253,0.0336750049773796,"TOX/PTN/MUSK/MIR221/NEGR1/ROR1/DPYSL3/LYN/ROBO3",9
